folio,ano,fondo,region_excel,estado_sira,razon_social,nombre_fantasia,rut,tipo_entidad,fecha_suscripcion,modalidad,tipo_convenio,alcance,cuotas_declaradas,tipo_garantia,monto_garantia,toma_razon,estados_financieros,socios_beneficiarios,url,error,timestamp
60058,2022,FFOIP,O'HIGGINS,Borrador,JUNTA DE VECINOS PADRE BERNARDO RETAMAL LOPEZ III,JUNTA DE VECINOS PADRE BERNARDO RETAMAL LOPEZ III,65541230-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,20 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.755.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60058#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60058,,2026-05-19 12:34:17
59412,2022,FFOIP,O'HIGGINS,Borrador,GRUPO ADULTO MAYOR SAN FRANCISCO DE ASIS,,65231440-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,04 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.555.130,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59412#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59412,,2026-05-19 12:34:21
60028,2022,FFOIP,O'HIGGINS,Borrador,JUNTA DE VECINOS LA PUNTA,JUNTA DE VECINOS LA PUNTA,65160000-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,04 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.755.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60028#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60028,,2026-05-19 12:34:26
57464,2022,FFOIP,O'HIGGINS,Borrador,NEXOS ORGANIZACION CULTURAL Y SOCIAL CUNACO,NEXOS ORGANIZACION CULTURAL Y SOCIAL CUNACO,53333528-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,18 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.605.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57464#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57464,,2026-05-19 12:34:29
56720,2022,FFOIP,O'HIGGINS,Borrador,FUNDACIÓN MUNICIPAL PARA EL DESARROLLO DE GRANEROS,FUNDACIÓN MUNICIPAL PARA EL DESARROLLO DE GRANEROS,65076139-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,15 de septiembre de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.594.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56720#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56720,,2026-05-19 12:34:33
59633,2022,FFOIP,O'HIGGINS,Borrador,VILLA PARQUE VIÑA SANTA BLANCA,VILLA VIÑA SANTA BLANCA,65093161-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,15 de septiembre de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.700.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59633#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59633,,2026-05-19 12:34:38
59974,2022,FFOIP,O'HIGGINS,Borrador,ORGANIZACIÓN NO GUBERNAMENTAL DE DESARROLLO ACCIÓN LOCAL,ONG ACCIÓN LOCAL,65138687-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,15 de septiembre de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.354.230,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59974#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59974,,2026-05-19 12:34:42
55154,2022,FFOIP,ATACAMA,Borrador,COMPAÑIA DE TEATRO,COMPAÑIA DE TEATRO EL ANDEN,65320590-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.180.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55154#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55154,,2026-05-19 12:34:46
55993,2022,FFOIP,ATACAMA,Borrador,COMUNIDAD INDÍGENA DIAGUITAS CORAZÓN DE ARCOIRIS,CORAZÓN DE ARCOIRIS,65107616-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=55993#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/55993,,2026-05-19 12:34:50
56615,2022,FFOIP,ATACAMA,Borrador,RADIO CLUB COPIAPO,RADIO CLUB COPIAPO,73357100-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.330.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56615#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56615,,2026-05-19 12:34:53
56805,2022,FFOIP,ATACAMA,Borrador,CONSEJO VECINAL DE DESARROLLO BARRIO OHIGGINS,CVD,65193871-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.799.755,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56805#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56805,,2026-05-19 12:34:57
57492,2022,FFOIP,ATACAMA,Borrador,FUNDACIÓN CHOYÜN,FUNDACIÓN CHOYÜN,65189933-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.798.182,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57492#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57492,,2026-05-19 12:35:01
57939,2022,FFOIP,ATACAMA,Borrador,CENTRO DE MADRES GABRIELA MISTRAL,,65025270-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57939#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57939,,2026-05-19 12:35:05
58092,2022,FFOIP,ATACAMA,Borrador,COMITE AMBIENTAL COMUNAL DE CHAÑARAL,COMITE AMBIENTAL,65178594-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.196.536,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58092#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58092,,2026-05-19 12:35:09
58219,2022,FFOIP,ATACAMA,Borrador,FUNDACIÓN PROYECTO SER HUMANO,FUNDACIÓN PROYECTO SER HUMANO,65083333-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.490.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58219#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58219,,2026-05-19 12:35:13
58503,2022,FFOIP,ATACAMA,Borrador,"TALLER SOCIAL,CULTURAL Y RECREATIVO UNIDAS POR DOMEYKO",,65184777-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.790.200,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58503#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58503,,2026-05-19 12:35:16
58633,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS VILLA POTRERILLOS,VILLA POTRERILLOS,75726200-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58633#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58633,,2026-05-19 12:35:20
58696,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINO VILLA FERROVIARIA,JUNTA DE VECINO VILLA FERROVIARIA,65021306-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58696#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58696,,2026-05-19 12:35:24
58737,2022,FFOIP,ATACAMA,Borrador,COMITE,NUEVO RENACE,65182358-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.601.416,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58737#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58737,,2026-05-19 12:35:28
58808,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS UNIÓN Y PROGRESO POBLACIÓN RAFAEL TORREBLANCA,JUNTA DE VECINOS UNIÓN Y PROGRESO POBLACIÓN RAFAEL TORREBLANCA,72682900-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58808#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58808,,2026-05-19 12:35:31
58813,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS VILLA ESTACIÓN PAIPOTE,JJVV VILLA ESTACIÓN,65667650-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.655.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58813#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58813,,2026-05-19 12:35:35
58822,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS VILLA AMPLIACIÓN PAIPOTE,JUNTA DE VECINOS VILLA AMPLIACIÓN PAIPOTE,53319828-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.799.980,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58822#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58822,,2026-05-19 12:35:38
58844,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS VILLA ESPERANZA II,JUNTA DE VECINOS VILLA ESPERANZA II,74710800-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.746.250,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58844#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58844,,2026-05-19 12:35:42
58939,2022,FFOIP,ATACAMA,Borrador,UNIÓN COMUNAL DE JUNTAS DE VECINO CANDELARIA GONEYECHEA,UNIÓN COMUNAL DE JUNTAS DE VECINO CANDELARIA GONEYECHEA,65053163-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58939#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58939,,2026-05-19 12:35:45
58967,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINO VILLA EL TAMBO COPIAPO,JUNTA DE VECINO VILLA EL TAMBO COPIAPO,65141870-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.380.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58967#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58967,,2026-05-19 12:35:49
59440,2022,FFOIP,ATACAMA,Borrador,CLUB DE ADULTO MAYOR DESIERTO FLORIDO SAN PEDRO,,65159274-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.619.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59440#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59440,,2026-05-19 12:35:53
59667,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS ESTRELLA,JUNTA DE VECINOS ESTRELLA,65055059-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59667#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59667,,2026-05-19 12:35:56
59960,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS N°10 HUASCO III,HUASCO III,65142480-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.619.550,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59960#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59960,,2026-05-19 12:36:00
60121,2022,FFOIP,ATACAMA,Borrador,JUNTA VECINAL VENTANAS,VENTANAS,72803800-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60121#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60121,,2026-05-19 12:36:04
60202,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINO JARDINES DEL PALOMAR,JUNTA DE VECINOS JARDINES DEL PALOMAR,65171076-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,22 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.789.980,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60202#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60202,,2026-05-19 12:36:08
57626,2022,FFOIP,ATACAMA,Borrador,JUNTA DE VECINOS NUEVA ESPERANZA N°1,JUNTA DE VECINOS,72617400-8,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,03 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57626#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57626,,2026-05-19 12:36:11
60174,2022,FFOIP,ATACAMA,Borrador,CLUB DEPORTIVO Y RECREATIVO RAYUELA LOS MALAGUEÑOS,CLUB DEPORTIVO Y RECREATIVO RAYUELA LOS MALAGUEÑOS,65183965-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,03 de agosto de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=60174#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/60174,,2026-05-19 12:36:15
