fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria,folio_match,n_matches
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Escaneado\Verificadores.pdf,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Escaneado\Verificadores.pdf,Verificadores.pdf,.pdf,929.9,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 12.18.49.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 12.18.49.jpg,Imagen de WhatsApp 2022-09-07 a las 12.18.49.jpg,.jpg,179.3,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 12.19.08.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 12.19.08.jpg,Imagen de WhatsApp 2022-09-07 a las 12.19.08.jpg,.jpg,163.7,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 16.42.01.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 16.42.01.jpg,Imagen de WhatsApp 2022-09-07 a las 16.42.01.jpg,.jpg,160.2,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 16.42.28.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-07 a las 16.42.28.jpg,Imagen de WhatsApp 2022-09-07 a las 16.42.28.jpg,.jpg,166.0,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-14 a las 12.28.44.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-14 a las 12.28.44.jpg,Imagen de WhatsApp 2022-09-14 a las 12.28.44.jpg,.jpg,121.2,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-14 a las 12.29.26.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-14 a las 12.29.26.jpg,Imagen de WhatsApp 2022-09-14 a las 12.29.26.jpg,.jpg,148.3,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-14 a las 12.30.00.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-14 a las 12.30.00.jpg,Imagen de WhatsApp 2022-09-14 a las 12.30.00.jpg,.jpg,112.1,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 11.00.22.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 11.00.22.jpg,Imagen de WhatsApp 2022-09-21 a las 11.00.22.jpg,.jpg,159.1,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 11.00.34.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 11.00.34.jpg,Imagen de WhatsApp 2022-09-21 a las 11.00.34.jpg,.jpg,176.6,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 16.44.53.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 16.44.53.jpg,Imagen de WhatsApp 2022-09-21 a las 16.44.53.jpg,.jpg,160.8,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 16.46.41.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 16.46.41.jpg,Imagen de WhatsApp 2022-09-21 a las 16.46.41.jpg,.jpg,129.9,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 18.26.09.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 18.26.09.jpg,Imagen de WhatsApp 2022-09-21 a las 18.26.09.jpg,.jpg,195.7,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 18.26.20.jpg,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos clases\Imagen de WhatsApp 2022-09-21 a las 18.26.20.jpg,Imagen de WhatsApp 2022-09-21 a las 18.26.20.jpg,.jpg,177.0,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3433.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3433.JPG,IMG_3433.JPG,.jpg,7575.8,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3434.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3434.JPG,IMG_3434.JPG,.jpg,9046.7,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3435.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3435.JPG,IMG_3435.JPG,.jpg,6883.2,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3436.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3436.JPG,IMG_3436.JPG,.jpg,7656.7,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3437.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3437.JPG,IMG_3437.JPG,.jpg,6327.4,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3438.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3438.JPG,IMG_3438.JPG,.jpg,7959.0,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3439.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3439.JPG,IMG_3439.JPG,.jpg,9519.2,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3440.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3440.JPG,IMG_3440.JPG,.jpg,8707.4,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3441.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3441.JPG,IMG_3441.JPG,.jpg,7200.8,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3442.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3442.JPG,IMG_3442.JPG,.jpg,7629.4,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3443.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3443.JPG,IMG_3443.JPG,.jpg,7821.7,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3444.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3444.JPG,IMG_3444.JPG,.jpg,7225.0,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3505.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3505.JPG,IMG_3505.JPG,.jpg,10288.9,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3506.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3506.JPG,IMG_3506.JPG,.jpg,11409.4,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3507.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3507.JPG,IMG_3507.JPG,.jpg,11097.0,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3508.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos muestras trabajos\IMG_3508.JPG,IMG_3508.JPG,.jpg,10438.5,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\1234456.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\1234456.JPG,1234456.JPG,.jpg,177.5,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\657464.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\657464.JPG,657464.JPG,.jpg,216.3,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\ddd.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\ddd.JPG,ddd.JPG,.jpg,122.8,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\image_6483441.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\image_6483441.JPG,image_6483441.JPG,.jpg,213.9,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\w34.JPG,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Fotos recepcion equipamiento\w34.JPG,w34.JPG,.jpg,107.6,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Revison Facturas\Factura 199.pdf,15. Aysén\12. Cierre\Rendiciones\13 59478 TALLER ART CAMPESINO S Y C RAICES DE MAÑIHUALES  OK\Revison Facturas\Factura 199.pdf,Factura 199.pdf,.pdf,101.1,59478,,1,rendicion,59478,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\1.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\1.pdf,1.pdf,.pdf,160.6,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\10.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\10.pdf,10.pdf,.pdf,267.3,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\11.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\11.pdf,11.pdf,.pdf,145.6,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\2.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\2.pdf,2.pdf,.pdf,149.1,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\3.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\3.pdf,3.pdf,.pdf,151.4,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\4.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\4.pdf,4.pdf,.pdf,150.3,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\5.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\5.pdf,5.pdf,.pdf,143.4,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\6.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\6.pdf,6.pdf,.pdf,271.3,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\7.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\7.pdf,7.pdf,.pdf,149.3,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\8.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\8.pdf,8.pdf,.pdf,135.4,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\9.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Encuestas\9.pdf,9.pdf,.pdf,137.6,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Certificado recepcion rendicion.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Certificado recepcion rendicion.pdf,Certificado recepcion rendicion.pdf,.pdf,106.0,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Facturas y Boletas.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Facturas y Boletas.pdf,Facturas y Boletas.pdf,.pdf,713.2,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Formulario rendicion.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Formulario rendicion.pdf,Formulario rendicion.pdf,.pdf,674.6,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Memos Daf.pdf,15. Aysén\12. Cierre\Rendiciones\12 57710 CPA jardín familiar cuncunita Prmb OK\Escaneado\Memos Daf.pdf,Memos Daf.pdf,.pdf,28.3,57710,,1,rendicion,57710,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\BOLETA COORDINACION PROYECTO FFOIP 2022 (1)[1].pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\BOLETA COORDINACION PROYECTO FFOIP 2022 (1)[1].pdf,BOLETA COORDINACION PROYECTO FFOIP 2022 (1)[1].pdf,.pdf,5.9,58841,,1,rendicion,58841,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\BOLETA HONORARIOS RELATORA EL BLANCO.pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\BOLETA HONORARIOS RELATORA EL BLANCO.pdf,BOLETA HONORARIOS RELATORA EL BLANCO.pdf,.pdf,8.4,58841,,1,rendicion,58841,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\FACTURAS TELARES MANOS AMIGAS.pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\FACTURAS TELARES MANOS AMIGAS.pdf,FACTURAS TELARES MANOS AMIGAS.pdf,.pdf,179.5,58841,,1,rendicion,58841,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\FORMULARIO RENDICIÓN FORTALECIMIENTO-FIRMADO.pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\FORMULARIO RENDICIÓN FORTALECIMIENTO-FIRMADO.pdf,FORMULARIO RENDICIÓN FORTALECIMIENTO-FIRMADO.pdf,.pdf,1826.1,58841,,1,rendicion,58841,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\LIBRO TEJIDO EN TELAR MARIA.pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\LIBRO TEJIDO EN TELAR MARIA.pdf,LIBRO TEJIDO EN TELAR MARIA.pdf,.pdf,1458.9,58841,,1,rendicion,58841,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\Rendicion PROYECTO AGRUPACION CULTURAL DE ARTESANAS MANOS AMIGAS.pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\Documentos rendicion\Rendicion PROYECTO AGRUPACION CULTURAL DE ARTESANAS MANOS AMIGAS.pdf,Rendicion PROYECTO AGRUPACION CULTURAL DE ARTESANAS MANOS AMIGAS.pdf,.pdf,565.1,58841,,1,rendicion,58841,1
convenios,D:\Downloads\convenios y cierres\15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\escaneado\Certificado recepcion rendicion.pdf,15. Aysén\12. Cierre\Rendiciones\1 58841 AGRUP CULTURAL DE ARTESANAS MANOS AMIGAS   ok\escaneado\Certificado recepcion rendicion.pdf,Certificado recepcion rendicion.pdf,.pdf,116.1,58841,,1,rendicion,58841,1
